736.705	0.773865
737.705	0.894044
738.705	0.798902
739.705	0.834971
740.705	0.846025
741.705	0.804528
742.705	0.792937
743.705	0.843469
744.705	0.857956
745.705	0.799179
746.705	0.831849
747.705	0.844000
748.705	0.753144
749.705	0.824051
750.705	0.696169
751.705	0.791437
752.705	0.916153
753.705	0.751721
754.705	0.754351
755.706	0.824097
756.706	0.816595
757.706	0.697858
758.706	0.748706
759.706	0.767731
760.706	0.826804
761.706	0.907853
762.706	0.866762
763.706	0.843469
764.706	0.783483
765.706	0.741995
766.706	0.875099
767.706	0.755917
768.706	0.854640
769.706	0.814600
770.706	0.830313
771.706	0.776074
772.706	0.779513
773.706	0.823664
774.706	0.768809
775.706	0.852203
776.706	0.786962
777.707	0.809891
778.707	0.833984
779.707	0.810567
780.707	0.903240
781.707	0.952424
782.707	0.879094
783.707	0.805720
784.707	0.791240
785.707	0.749057
786.707	0.803403
787.707	0.919070
788.707	0.808777
789.707	0.882845
790.707	0.784557
791.707	0.796367
792.707	0.803097
793.707	0.777246
794.707	0.800745
795.708	0.801456
796.708	0.769755
797.708	0.773427
798.708	0.849561
799.708	0.792252
800.708	0.847276
801.708	0.875547
802.708	0.789461
803.708	0.806805
804.708	0.830363
805.708	0.952591
806.708	0.785897
807.708	0.783107
808.708	0.838120
809.708	0.899744
810.708	0.850735
811.708	0.792667
812.708	0.885835
813.708	0.804187
814.708	0.834869
815.708	0.935479
816.709	0.846271
817.709	0.788024
818.709	0.843519
819.709	0.804416
820.709	0.787373
821.709	0.768451
822.709	0.844240
823.709	0.879571
824.709	0.861464
825.709	0.832933
826.709	0.803818
827.709	0.894217
828.709	0.855661
829.709	0.817311
830.709	0.798228
831.709	0.782640
832.709	0.725837
833.709	0.750570
834.709	0.818031
835.710	0.896233
836.710	0.849248
837.710	0.797343
838.710	0.830205
839.710	0.874691
840.710	0.825659
841.710	0.808836
842.710	0.794079
843.710	0.832656
844.710	0.865205
845.710	0.875311
846.710	0.807602
847.710	0.822832
848.710	0.849032
849.710	0.858401
850.710	0.711291
851.710	0.845282
852.710	0.878585
853.711	0.794163
854.711	0.832681
855.711	0.759372
856.711	0.874896
857.711	0.835025
858.711	0.828516
859.711	0.860539
860.711	0.829010
861.711	0.901909
862.711	0.813534
863.711	0.817590
864.711	0.877986
865.711	0.771614
866.711	0.896569
867.711	0.787765
868.711	0.899262
869.711	0.803703
870.711	0.776725
871.711	0.767150
872.711	0.833709
873.711	0.837206
874.712	0.832681
875.712	0.945344
876.712	0.752162
877.712	0.861566
878.712	0.752376
879.712	0.788563
880.712	0.777251
881.712	0.814040
882.712	0.803299
883.712	0.872942
884.712	0.860474
885.712	0.839234
886.712	0.850570
887.712	0.859690
888.712	0.871435
889.712	0.870862
890.712	0.806351
891.712	0.843818
892.713	0.770981
893.713	0.822106
894.713	0.869182
895.713	0.831070
896.713	0.806666
897.713	0.765639
898.713	0.728677
899.713	0.839009
900.713	0.889889
901.713	0.822832
902.713	0.909014
903.713	0.780781
904.713	0.873106
905.713	0.818624
906.713	0.864962
907.713	0.712133
908.713	0.889148
909.713	0.805998
910.713	0.851852
911.714	0.818280
912.714	0.807099
913.714	0.845179
914.714	0.836020
915.714	0.823103
916.714	0.755792
917.714	0.866119
918.714	0.766641
919.714	0.745567
920.714	0.914071
921.714	0.857024
922.714	0.817160
923.714	0.765942
924.714	0.814304
925.714	0.835589
926.714	0.848357
927.714	0.847914
928.714	0.829242
929.714	0.763978
930.714	0.783401
931.714	0.821726
932.714	0.879634
933.715	0.870549
934.715	0.727623
935.715	0.832671
936.715	0.926767
937.715	0.805129
938.715	0.975112
939.715	0.812859
940.715	0.746838
941.715	0.868608
942.715	0.936320
943.715	0.875072
944.715	0.815350
945.715	0.796129
946.715	0.833470
947.716	0.886662
948.716	0.828293
949.716	0.825457
950.716	0.855588
951.716	0.786735
952.716	0.880734
953.716	0.727065
954.716	0.909940
955.716	0.905364
956.716	0.839671
957.716	0.886865
958.716	0.866556
959.716	0.839234
960.716	0.749800
961.716	0.822538
962.716	0.869972
963.716	0.822638
964.716	0.822009
965.716	0.876769
966.716	0.909304
967.716	0.899914
968.716	0.835063
969.717	0.859360
970.717	0.893892
971.717	0.947142
972.717	0.821935
973.717	0.879955
974.717	0.902148
975.717	0.827115
976.717	0.839671
977.717	0.914163
978.717	0.881849
979.717	0.901132
980.717	0.902814
981.717	0.805221
982.717	0.857993
983.717	0.903599
984.717	0.843319
985.717	0.991158
986.718	0.931760
987.718	0.856562
988.718	0.957227
989.718	0.789977
990.718	0.961438
991.718	0.923899
992.718	1.022080
993.718	0.922373
994.718	0.874687
995.718	0.806482
996.718	0.845179
997.718	0.976170
998.718	0.942517
999.718	0.915300
1000.720	0.956798
1001.720	0.825074
1002.720	0.842236
1003.720	0.980886
1004.720	0.979779
1005.720	0.763978
1006.720	0.814828
1007.720	0.930357
1008.720	0.845901
1009.720	0.946440
1010.720	0.986451
1011.720	0.858628
1012.720	0.832120
1013.720	0.946763
1014.720	0.903824
1015.720	0.913043
1016.720	0.893199
1017.720	0.959112
1018.720	1.044480
1019.720	0.825805
1020.720	0.986123
1021.720	0.912822
1022.720	0.934426
1023.720	0.968504
1024.720	0.922150
1025.720	0.871852
1026.720	0.959965
1027.720	0.893597
1028.720	1.007040
1029.720	1.046550
1030.720	0.872193
1031.720	0.948458
1032.720	0.969991
1033.720	0.848927
1034.720	0.910370
1035.720	0.886346
1036.720	0.943347
1037.720	0.901253
1038.720	0.868687
1039.720	1.046390
1040.720	0.961838
1041.720	0.960783
1042.720	1.007020
1043.720	0.935597
1044.720	0.875318
1045.720	0.867239
1046.720	1.071250
1047.720	1.041480
1048.720	0.965172
1049.720	0.895259
1050.720	0.868311
1051.720	1.039070
1052.720	1.003600
1053.720	1.000000
1054.720	0.964314
1055.720	0.930469
1056.720	0.887878
1057.720	0.926042
1058.720	1.003410
1059.720	0.917330
1060.720	1.034640
1061.720	0.864486
1062.720	0.875527
1063.720	0.879279
1064.720	0.905076
1065.720	0.959966
1066.720	0.868358
1067.720	0.856296
1068.720	0.985853
1069.720	0.947507
1070.720	0.860767
1071.720	0.839414
1072.720	0.923533
1073.720	0.912175
1074.720	0.888429
1075.720	1.024410
1076.720	1.007290
1077.720	0.922304
1078.720	0.915371
1079.720	1.061600
1080.720	0.935158
1081.720	0.964063
1082.720	1.025480
1083.720	0.994778
1084.720	0.924399
1085.720	0.889344
1086.720	0.917018
1087.720	0.942559
1088.720	1.010610
1089.720	0.936788
1090.720	0.953677
1091.720	0.963190
1092.720	0.955055
1093.720	0.923014
1094.720	0.887890
1095.720	1.005200
1096.720	0.948408
1097.720	0.954743
1098.720	0.911036
1099.720	0.974809
1100.720	0.978282
1101.720	0.882845
1102.720	0.996463
1103.720	1.005520
1104.720	0.846893
1105.720	0.892188
1106.720	0.906861
1107.720	0.908706
1108.720	0.966802
1109.720	0.968668
1110.720	0.940384
1111.720	0.874896
1112.720	0.968057
1113.720	1.012720
1114.720	0.973522
1115.720	0.888970
1116.720	0.888021
1117.720	0.877380
1118.720	0.985977
1119.720	1.014270
1120.720	0.943054
1121.720	0.975374
1122.720	0.891140
1123.720	0.925995
1124.720	0.973890
1125.720	0.888062
1126.720	1.019590
1127.720	1.027300
1128.720	0.982348
1129.720	0.926932
1130.720	0.908228
1131.720	0.929613
1132.720	0.874057
1133.720	0.938483
1134.730	0.942863
1135.730	0.965126
1136.730	1.055020
1137.730	0.875569
1138.730	0.876717
1139.730	0.939746
1140.730	0.856099
1141.730	0.949168
1142.730	0.970618
1143.730	0.935427
1144.730	0.880039
1145.730	0.926284
1146.730	0.859447
1147.730	0.852578
1148.730	0.906383
1149.730	0.936042
1150.730	1.032960
1151.730	0.855345
1152.730	0.944950
1153.730	0.884724
1154.730	0.818186
1155.730	0.882156
1156.730	0.836630
1157.730	0.957300
1158.730	0.826029
1159.730	0.933047
1160.730	0.877745
1161.730	1.047410
1162.730	1.025020
1163.730	0.871520
1164.730	0.878636
1165.730	1.044060
1166.730	0.850941
1167.730	0.888612
1168.730	0.840631
1169.730	0.838781
1170.730	0.958298
1171.730	0.949134
1172.730	0.911737
1173.730	0.901022
1174.730	0.919863
1175.730	0.851965
1176.730	0.816175
1177.730	0.860625
1178.730	0.935146
1179.730	0.967548
1180.730	0.926724
1181.730	0.863525
1182.730	0.861840
1183.730	0.836296
1184.730	0.871081
1185.730	0.991111
1186.730	0.898734
1187.730	0.948720
1188.730	0.919357
1189.730	0.942322
1190.730	0.989160
1191.730	0.939810
1192.730	0.921072
1193.730	0.964314
1194.730	0.835348
1195.730	0.959491
1196.730	0.850452
1197.730	0.892831
1198.730	0.880958
1199.730	0.887279
1200.730	0.965859
1201.730	0.948585
1202.730	0.878250
1203.730	0.902826
1204.730	0.850837
1205.730	0.910051
1206.730	1.000000
1207.730	0.920270
1208.730	0.906066
1209.730	0.846022
1210.730	0.876743
1211.730	0.952259
1212.730	0.853877
1213.730	0.875104
1214.730	0.974243
1215.730	0.747430
1216.730	0.819760
1217.730	0.857485
1218.730	0.896683
1219.730	0.857520
1220.730	0.821225
1221.730	0.843365
1222.730	0.836468
1223.730	0.834563
1224.730	0.850452
1225.730	0.895359
1226.730	0.954822
1227.730	0.868634
1228.730	0.832356
1229.730	0.861897
1230.730	0.923920
1231.730	0.845775
1232.730	0.802390
1233.730	0.823856
1234.730	0.937781
1235.730	0.957589
1236.730	0.974682
1237.730	0.968282
1238.730	0.971905
1239.730	0.832928
1240.730	1.000000
1241.730	0.863521
1242.730	0.843987
1243.730	0.794250
1244.730	0.855102
1245.730	0.848003
1246.730	0.939289
1247.730	0.856787
1248.730	0.843468
1249.730	0.827115
1250.730	0.849870
1251.730	0.834329
1252.730	0.798580
1253.730	0.750168
1254.730	0.873882
1255.730	0.893199
1256.730	0.826503
1257.730	0.978705
1258.730	0.805074
1259.730	0.849103
1260.730	0.915918
1261.730	0.787373
1262.730	0.921204
1263.730	0.956798
1264.730	0.844056
1265.730	0.798336
1266.730	1.013740
1267.730	0.878231
1268.730	0.782730
1269.730	0.882545
1270.730	0.811853
1271.730	0.897916
1272.730	0.825538
1273.730	0.838120
1274.730	0.846779
1275.730	0.831270
1276.730	0.877698
1277.730	0.881478
1278.730	0.836435
1279.730	0.807666
1280.730	0.792999
1281.730	0.798464
1282.730	0.938544
1283.730	0.972948
1284.730	0.845772
1285.730	0.824579
1286.730	0.820755
1287.730	0.886300
1288.730	0.942944
1289.730	0.801113
1290.730	0.838950
1291.730	0.807414
1292.730	0.837886
1293.730	0.864126
1294.730	0.733434
1295.730	0.909608
1296.730	0.760003
1297.730	0.822909
1298.730	0.917597
1299.730	0.826090
1300.730	0.971111
1301.730	0.914216
1302.730	0.970704
1303.730	0.892165
1304.730	0.934651
1305.730	0.803703
1306.730	0.893748
1307.730	0.898246
1308.730	0.890914
1309.730	0.854120
1310.730	0.791240
1311.730	0.949521
1312.730	0.886118
1313.730	0.808723
1314.730	0.865887
1315.730	0.896073
1316.730	0.965723
1317.730	0.869663
1318.730	0.796468
1319.730	0.830404
1320.730	0.849635
1321.730	0.829988
1322.730	0.893110
1323.730	0.798883
1324.730	0.901366
1325.730	0.872777
1326.730	0.881459
1327.730	0.822557
1328.730	0.892239
1329.740	0.920813
1330.740	0.885426
1331.740	0.805484
1332.740	0.929250
1333.740	0.910138
1334.740	0.940926
1335.740	0.909480
1336.740	0.883072
1337.740	0.817888
1338.740	0.784149
1339.740	0.841293
1340.740	0.804873
1341.740	0.861553
1342.740	0.861173
1343.740	0.888791
1344.740	0.898367
1345.740	0.864297
1346.740	0.890454
1347.740	0.809525
1348.740	0.910731
1349.740	0.828725
1350.740	0.894124
1351.740	0.918262
1352.740	0.816658
1353.740	0.906628
1354.740	0.870080
1355.740	0.940343
1356.740	0.839804
1357.740	0.789563
1358.740	0.878636
1359.740	0.877738
1360.740	0.837000
1361.740	0.863221
1362.740	0.891801
1363.740	0.838950
1364.740	0.768122
1365.740	0.841549
1366.740	0.744840
1367.740	0.950868
1368.740	0.854482
1369.740	0.910578
1370.740	0.777055
1371.740	0.836771
1372.740	0.834520
1373.740	0.929924
1374.740	0.835123
1375.740	0.799221
1376.740	0.826272
1377.740	0.832927
1378.740	0.871602
1379.740	0.771204
1380.740	0.826503
1381.740	0.859721
1382.740	0.887432
1383.740	0.901778
1384.740	0.815213
1385.740	0.858854
1386.740	0.958223
1387.740	0.884903
1388.740	0.809853
1389.740	0.872676
1390.740	0.795419
1391.740	0.954743
1392.740	0.855398
1393.740	0.836371
1394.740	0.846378
1395.740	0.923384
1396.740	0.794885
1397.740	0.894735
1398.740	0.773665
1399.740	0.825469
1400.740	0.785897
1401.740	0.832120
1402.740	0.857030
1403.740	0.899048
1404.740	0.829616
1405.740	0.929144
1406.740	0.771835
1407.740	0.893386
1408.740	0.832667
1409.740	0.765442
1410.740	0.867101
1411.740	0.817160
1412.740	0.878396
1413.740	0.822909
1414.740	0.877177
1415.740	0.815350
1416.740	0.916455
1417.740	0.772062
1418.740	0.788734
1419.740	0.885335
1420.740	0.853298
1421.740	0.800779
1422.740	0.786410
1423.740	0.927301
1424.740	0.796850
1425.740	0.845133
1426.740	0.765371
1427.740	0.831578
1428.740	0.791052
1429.740	0.817888
1430.740	0.783810
1431.740	0.818599
1432.740	0.778072
1433.740	0.784275
1434.740	0.790615
1435.740	0.982593
1436.740	0.737107
1437.740	0.805129
1438.740	0.864067
1439.740	0.823291
1440.740	0.827911
1441.740	0.930737
1442.740	0.851249
1443.740	0.876278
1444.740	0.742040
1445.740	0.787754
1446.740	0.779382
1447.740	0.846263
1448.740	0.859032
1449.740	0.833942
1450.740	0.862696
1451.740	0.840068
1452.740	0.852095
1453.740	0.702940
1454.740	0.862534
1455.740	0.744354
1456.740	0.848108
1457.740	0.799837
1458.740	0.768807
1459.740	0.737711
1460.740	0.752936
1461.740	0.741349
1462.740	0.838103
1463.740	0.872620
1464.740	0.857027
1465.740	0.786929
1466.740	0.838137
1467.740	0.769281
1468.740	0.784420
1469.740	0.802037
1470.740	0.806341
1471.740	0.803097
1472.740	0.803882
1473.740	0.887629
1474.740	0.767707
1475.740	0.890111
1476.740	0.865887
1477.740	0.866004
1478.740	0.785205
1479.740	0.818936
1480.740	0.749421
1481.740	0.809751
1482.740	0.839671
1483.740	0.816463
1484.740	0.785775
1485.740	0.922348
1486.740	0.917738
1487.740	0.860539
1488.740	0.876917
1489.740	0.814608
1490.740	0.795399
1491.740	0.848162
1492.740	0.862630
1493.740	0.842658
1494.740	0.856107
1495.740	0.864755
1496.740	0.882156
1497.740	0.799187
1498.740	0.881644
1499.740	0.845901
1500.740	0.801948
1501.740	0.856791
1502.740	0.776762
1503.740	0.871889
1504.740	0.718206
1505.740	0.808910
1506.740	0.766967
1507.740	0.904435
1508.740	0.888239
1509.740	0.780829
1510.740	0.861553
1511.740	0.787846
1512.740	0.815644
1513.740	0.804490
1514.740	0.825023
1515.740	0.752957
1516.740	0.754982
1517.740	0.886788
1518.740	0.807291
1519.740	0.837710
1520.740	0.807538
1521.740	0.843009
1522.740	0.858730
1523.750	0.766222
1524.750	0.868224
1525.750	0.788321
1526.750	0.749425
1527.750	0.848409
1528.750	0.838421
1529.750	0.841805
1530.750	0.894910
1531.750	0.820163
1532.750	0.852255
1533.750	0.835348
1534.750	0.904918
1535.750	1.012190
1536.750	0.777935
1537.750	0.762370
1538.750	0.853145
1539.750	0.745255
1540.750	0.828073
1541.750	0.840122
1542.750	0.770931
1543.750	0.810137
1544.750	0.816204
1545.750	0.936230
1546.750	0.833447
1547.750	0.986050
1548.750	0.854691
1549.750	0.888201
1550.750	0.743920
1551.750	0.957300
1552.750	0.861367
1553.750	0.733518
1554.750	0.848504
1555.750	0.794670
1556.750	0.755228
1557.750	0.858854
1558.750	0.823099
1559.750	0.936398
1560.750	0.825326
1561.750	0.792252
1562.750	0.912087
1563.750	0.852337
1564.750	0.900393
1565.750	0.861672
1566.750	0.840042
1567.750	0.757478
1568.750	0.859080
1569.750	0.721317
1570.750	0.801648
1571.750	0.854950
1572.750	0.800442
1573.750	0.757015
1574.750	0.796115
1575.750	0.913122
1576.750	0.811017
1577.750	0.778295
1578.750	0.817738
1579.750	0.826354
1580.750	0.843469
1581.750	0.814722
1582.750	0.840810
1583.750	0.762571
1584.750	0.840704
1585.750	0.810835
1586.750	0.809769
1587.750	0.865364
1588.750	0.825023
1589.750	0.784671
1590.750	0.861042
1591.750	0.937760
1592.750	0.837307
1593.750	0.824853
1594.750	0.885664
1595.750	0.873085
1596.750	0.842725
1597.750	0.838685
1598.750	0.879899
1599.750	0.862343
1600.750	0.762139
1601.750	0.741048
1602.750	0.890757
1603.750	0.847324
1604.750	0.831826
1605.750	0.908085
1606.750	0.850038
1607.750	0.785775
1608.750	0.807414
1609.750	0.878278
1610.750	0.834317
1611.750	0.895238
1612.750	0.796843
1613.750	0.817888
1614.750	0.849303
1615.750	0.916044
1616.750	0.952424
1617.750	0.786765
1618.750	0.822638
1619.750	0.824616
1620.750	0.761427
1621.750	0.783401
1622.750	0.783704
1623.750	0.803357
1624.750	0.772617
1625.750	0.782771
1626.750	0.749434
1627.750	0.823292
1628.750	0.762006
1629.750	0.825805
1630.750	0.780688
1631.750	0.824616
1632.750	0.861780
1633.750	0.917989
1634.750	0.936566
1635.750	0.887180
1636.750	0.821935
1637.750	0.857020
