1008.72	0.882799
1009.72	0.942278
1010.72	0.917939
1011.72	0.940247
1012.72	0.917741
1013.72	0.936143
1014.72	0.844075
1015.72	0.888857
1016.72	0.895252
1017.72	0.911687
1018.72	0.905987
1019.72	0.939728
1020.72	0.958582
1021.72	0.939983
1022.72	0.853399
1023.72	0.906009
1024.72	0.910429
1025.72	0.903930
1026.72	0.839759
1027.72	0.938753
1028.72	0.907444
1029.72	0.890151
1030.72	0.949722
1031.72	0.943624
1032.72	0.905239
1033.72	0.951238
1034.72	0.898061
1035.72	0.930589
1036.72	0.911174
1037.72	0.973670
1038.72	0.902186
1039.72	0.923820
1040.72	0.914094
1041.72	0.930284
1042.72	0.919994
1043.72	0.956744
1044.72	0.921679
1045.72	0.938122
1046.72	0.956556
1047.72	0.895945
1048.72	0.891605
1049.72	0.928842
1050.72	0.896774
1051.72	0.880306
1052.72	0.958201
1053.72	0.885226
1054.72	0.979427
1055.72	0.936433
1056.72	0.902828
1057.72	0.909926
1058.72	0.950854
1059.72	0.946688
1060.72	0.895135
1061.72	0.910743
1062.72	0.925223
1063.72	0.907345
1064.72	0.932187
1065.72	1.016800
1066.72	0.894270
1067.72	0.903930
1068.72	0.979596
1069.72	0.913987
1070.72	0.956960
1071.72	0.913550
1072.72	0.867382
1073.72	0.911941
1074.72	0.894325
1075.72	0.959718
1076.72	0.911542
1077.72	0.911187
1078.72	0.899979
1079.72	0.960681
1080.72	0.911662
1081.72	0.911445
1082.72	0.913958
1083.72	0.951581
1084.72	0.887274
1085.72	0.970201
1086.72	0.856061
1087.72	0.905978
1088.72	0.931798
1089.72	0.961508
1090.72	0.932481
1091.72	0.896562
1092.72	0.937126
1093.72	0.921836
1094.72	0.879246
1095.72	0.944671
1096.72	0.973171
1097.72	0.947520
1098.72	0.915261
1099.72	0.957031
1100.72	0.899318
1101.72	0.889830
1102.72	0.904246
1103.72	0.942444
1104.72	0.935082
1105.72	0.895729
1106.72	0.942677
1107.72	0.928479
1108.72	0.958772
1109.72	0.908040
1110.72	0.926252
1111.72	0.985189
1112.72	0.938437
1113.72	0.894487
1114.72	0.941478
1115.72	0.924007
1116.72	0.859949
1117.72	0.957546
1118.72	0.953695
1119.72	0.889810
1120.72	0.885724
1121.72	0.904711
1122.72	0.974228
1123.72	0.977306
1124.72	0.897204
1125.72	0.894521
1126.72	0.937907
1127.72	0.910459
1128.72	0.896598
1129.72	0.893840
1130.72	0.955687
1131.72	0.906024
1132.72	0.979898
1133.73	0.943652
1134.73	0.927490
1135.73	0.945277
1136.73	0.896235
1137.73	0.927899
1138.73	0.923058
1139.73	0.956531
1140.73	0.937096
1141.73	0.936428
1142.73	0.962063
1143.73	0.943296
1144.73	0.954696
1145.73	0.931257
1146.73	0.951522
1147.73	0.898666
1148.73	0.923024
1149.73	0.901403
1150.73	0.891678
1151.73	0.940682
1152.73	0.947546
1153.73	0.964630
1154.73	0.928895
1155.73	0.887827
1156.73	0.931211
1157.73	0.946239
1158.73	0.963576
1159.73	0.940795
1160.73	0.925103
1161.73	0.905890
1162.73	0.916577
1163.73	0.851879
1164.73	0.878506
1165.73	0.937489
1166.73	0.928215
1167.73	0.925786
1168.73	0.924411
1169.73	0.965903
1170.73	0.946826
1171.73	0.926987
1172.73	0.907156
1173.73	0.946089
1174.73	0.865014
1175.73	0.935128
1176.73	0.899508
1177.73	0.951305
1178.73	0.915019
1179.73	0.901714
1180.73	0.852250
1181.73	0.963210
1182.73	0.931807
1183.73	0.934033
1184.73	0.904407
1185.73	0.910790
1186.73	0.979245
1187.73	0.921615
1188.73	0.944489
1189.73	0.897901
1190.73	0.870054
1191.73	0.897302
1192.73	0.939075
1193.73	0.924660
1194.73	0.907027
1195.73	0.932528
1196.73	0.922244
1197.73	0.885280
1198.73	0.989913
