"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"DYRK4",511.344185930848,0.727957252863694,0.10649366455391,8.16135252536195e-12,5.57402086297266e-11
"DYSF",13.4999403112899,0.967270051172869,0.601130112961083,0.107597537253724,0.210186336891088
"DZANK1",275.761129712923,0.00235698953379747,0.143837330413346,0.986926054630654,0.992743364760904
"DZIP1",4159.45499835559,0.668203204903084,0.0564124460320608,2.28525523005054e-32,4.14585140884718e-31
"DZIP1L",199.701552678858,-0.315109170916354,0.166085235784843,0.0577918074559259,0.124818991499898
"DZIP3",1846.31937748252,-0.334237544802478,0.0775743757961324,1.64285549605088e-05,6.54126846911036e-05
"E2F1",2852.38070456049,-1.1185069562815,0.0557268591987418,1.31687941469292e-89,8.73302571432888e-88
"E2F2",3619.46459087172,-1.31515759925826,0.0638469890012822,2.82582353400246e-94,2.01491450761546e-92
"E2F3",3441.44655466328,-0.943440210766328,0.0610635050203505,7.52700295634411e-54,2.50880496974605e-52
"E2F3P2",26.286980867294,-1.01718052311827,0.452798705967477,0.0246764889965934,0.0595240072874857
"E2F4",2701.31891384372,0.228588285728006,0.0662492076553286,0.000559693287260117,0.00182812667695349
"E2F5",693.577027442409,0.102782701834313,0.111968242947729,0.358638248012136,0.53309458641279
"E2F5-DT",2.8446127116396,0.788019823352438,1.45379922713192,0.58778977056833,0.742181351897012
"E2F6",1937.36539424515,-0.522250735428995,0.0623845834376662,5.69033432188705e-17,5.39086520990617e-16
"E2F7",894.031350331343,-2.44212730552123,0.0969151070104863,4.14725707702966e-140,5.44417880296436e-138
"E2F8",818.665598887319,-1.21771141299669,0.0901705966779896,1.47051730374949e-41,3.51468738948453e-40
"E4F1",818.260811865208,-0.195880612703383,0.0929536630692858,0.0350921811900454,0.0809488739391531
"EAF1",3236.24029723656,-0.0493409181293798,0.051830480180827,0.341113606598555,0.513848414153464
"EAF1-AS1",7.88718238542652,-0.195852339074047,0.783686514342542,0.802655723782988,0.891808725092101
"EAF2",30.5969313324979,-0.619983366668917,0.413831929005151,0.134093616153642,0.250989206368889
"EAPP",858.551724249867,0.51194558618004,0.0827327714303292,6.09547690601102e-10,3.65757191373816e-09
"EARS2",2511.28122039877,0.195753188958237,0.0573810273224826,0.000646155288511938,0.00209107604682263
"EBAG9",599.698070038113,0.386835667809397,0.102220746796049,0.000154131523368397,0.000542928131991774
"EBAG9P1",4.52959659296562,-0.336710963852467,1.06762836607306,0.752471493618924,0.859746710125746
"EBF1",164.950234267139,-1.22661559881054,0.184453740255135,2.93112170850158e-11,1.92436146432992e-10
"EBF3",2.51511699294495,-1.22318223077476,1.41643859708965,0.387828669597092,0.564358949709872
"EBF4",1321.12979154423,1.15694600880021,0.0741781256232003,7.64608146596621e-55,2.59082606186386e-53
"EBLN2",21.9830272411265,-0.898787735377546,0.534913440475855,0.0929088931304086,0.186722293032284
"EBLN3P",2852.32038864709,0.81638411380535,0.0653515639975917,8.23556668760897e-36,1.66388347331819e-34
"EBNA1BP2",5011.56701002676,-0.194892228266392,0.0487850447597493,6.47167888401184e-05,0.00023967308459626
"EBP",1650.83208185076,-0.226959620887922,0.0766677054889687,0.00307336838299771,0.00894712656294501
"EBPL",1091.48499565195,0.432434171597262,0.0795916808309936,5.53653657640535e-08,2.82038334891192e-07
"ECD",1915.05448883086,-0.0309996046712523,0.0634460243184412,0.625126283696669,0.768808619682297
"ECE1",5291.40395892011,0.291393621449658,0.0643513559059482,5.9497835685263e-06,2.49676327519896e-05
"ECE1-AS1",8.20072233455832,1.4215573120415,0.794833846708324,0.0736959886798399,0.153571305619223
"ECEL1",125.978057996672,-1.06257704225015,0.208719557315155,3.56308080663397e-07,1.68217894666574e-06
"ECH1",2857.19381550476,0.308235508895419,0.0643692428874567,1.6798848871977e-06,7.42560755352904e-06
"ECHDC1",2067.82204387194,-0.00120121120195405,0.062505467512494,0.984667439197032,0.991757509681905
"ECHDC2",30.4656981726973,-0.281517718679821,0.41324821347356,0.495724991096341,0.667715184531787
"ECHDC3",478.672118856875,0.682373555585174,0.111405706954697,9.06141024569341e-10,5.36185805523024e-09
"ECHS1",3366.04307359367,0.0925257518209433,0.0591907747564392,0.11801059451701,0.226381534655758
"ECI1",978.146397122127,-0.0572270956995549,0.0832714327210112,0.491934253695817,0.66466496760487
"ECI1-AS1",5.95135284039037,-0.432963670896946,0.926801218523784,0.64038601645219,0.780414246567158
"ECI2",1526.18641708788,-0.383971094529643,0.0668373360151093,9.19974253197185e-09,5.0084008790603e-08
"ECI2-DT",4.80961005413313,-1.16974000902262,1.05794609318329,0.268869071623652,0.431776066212186
"ECM1",30.6729477278579,0.198900519463762,0.417221791724776,0.633557171701721,0.77504403733432
"ECPAS",5783.02824297432,0.0798610731120453,0.0478725683072234,0.0952758043204618,0.190566497811782
"ECSIT",1932.39783239379,0.219146636734816,0.0702496060736203,0.00181132084851693,0.00546771121230383
"ECT2",3169.85973969283,-1.19525617561631,0.0652611634111834,6.28628630977439e-75,3.23125214774307e-73
"ECT2L",2.00163916505289,-0.578356765229616,2.06976069493424,0.779913540665645,NA
"EDA",11.4580564989391,0.892995376125932,0.700133667857472,0.2021450142104,0.347702464303039
"EDA2R",571.541345967906,0.324022596362358,0.103779924489192,0.00179499565648152,0.00542098853405073
"EDARADD",5.86581220574162,-1.30810966510878,1.07895715506606,0.225365680270567,0.378264420927544
"EDC3",3036.69407515469,0.103650164734538,0.057913332142373,0.0734947254883317,0.153226745646711
"EDC4",3230.31503586815,-0.295170203424826,0.0624188969021959,2.25784379966022e-06,9.85927894179848e-06
"EDEM1",2429.86573281503,0.0321054845541832,0.0652722677599939,0.622811093482811,0.767325329497666
"EDEM2",702.264545167625,0.477218888636384,0.0908104584567482,1.47936553322371e-07,7.24900438733932e-07
"EDEM3",4243.45426626143,0.247166356014612,0.0586044759396684,2.46988845431111e-05,9.64518759015343e-05
"EDF1",5186.27566431568,0.300189811637933,0.0535680541378821,2.0958632678776e-08,1.10641179482637e-07
"EDIL3",1083.5605537239,-1.22274558855764,0.0776299203253612,6.76490413228541e-56,2.3560274282754e-54
"EDIL3-DT",56.6020857570715,-1.04614058203322,0.308182727363776,0.000687423786222187,0.00221676418237787
"EDN2",3.11056249813633,2.04951338190871,1.49976871678814,0.171765469596119,0.306443580340218
"EDN3",4.74681159625632,5.86481867707563,1.53715186855982,0.000135973457965377,0.000482017529012287
"EDNRA",661.572031753976,0.76900472258376,0.101189975740969,2.97016100182755e-14,2.39163829269524e-13
"EDNRB",26.42400101535,1.91612127527582,0.461276267934097,3.26776178400766e-05,0.000125711100311133
"EDNRB-AS1",6.15880384079791,0.407598276954993,0.915470412629899,0.656150876800231,0.792832199402045
"EDRF1",1577.12598009702,0.016059896056542,0.0674606605198148,0.811832129992215,0.897233495087612
"EDRF1-DT",42.9582404448477,0.146505141357689,0.355504256383641,0.68026234078594,0.81094189910299
"EEA1",575.579185425755,-0.176929833552207,0.103333175429381,0.0868548781492271,0.176528154832365
"EED",998.042050350749,-0.194097181661357,0.0892280958306933,0.029608226015783,0.0696841947850904
"EEF1A1",453113.754078325,1.28125594155074,0.0396849182328215,1.10998477039069e-228,3.59663166486847e-226
"EEF1A1-AS1",4.09880169531628,1.09878250863501,1.10775617239103,0.321246678519514,0.492146297010146
"EEF1A1P1",7.64438711564548,0.862438268544937,0.889454146905374,0.332232722918537,0.504119338545863
"EEF1A1P10",8.32189624602222,-0.112035976209763,0.853905793575094,0.895613820170531,0.945430946228884
"EEF1A1P11",41.6907441820572,1.11340664013857,0.355992808447782,0.00176233905475887,0.00532676291459648
"EEF1A1P12",24.2682981346556,0.395933640979583,0.469423496411257,0.398978732202243,0.575642970742476
"EEF1A1P13",43.588744909503,0.728937663556462,0.347523491584284,0.0359475203950198,0.0826537884731623
"EEF1A1P14",4.20381956906957,0.697063802468563,1.08679290727326,0.521265921887415,0.689472695110529
"EEF1A1P16",13.7954078207609,1.26317696449093,0.658487447422004,0.0550728873478725,0.119897582099918
"EEF1A1P17",3.46665013101699,1.94633617772023,1.30028355666721,0.134430944547188,0.251473495945552
"EEF1A1P19",32.4059577731461,-0.120097576320215,0.389995567362901,0.758123419911341,0.863083980559951
"EEF1A1P22",8.3547230051689,1.26474858417966,0.811996244526591,0.11933299654884,0.228404818727173
"EEF1A1P23",3.88800549870687,0.214150476065073,1.2636786555305,0.865430170221379,0.928274942272234
"EEF1A1P24",10.9196230369298,1.21147662875649,0.737886802645782,0.100627504438583,0.199138991775713
"EEF1A1P27",1.64024919131651,0.351062354602543,1.73161236001561,0.839340394401774,NA
"EEF1A1P29",2.17941278140748,0.526172421185157,1.46652282219649,0.719752858428657,0.837922215301836
"EEF1A1P3",5.11104025640249,1.16872356143604,1.0545833090903,0.267761391980212,0.430429296151059
"EEF1A1P30",1.90967021898424,-0.608548258503971,1.58650133381953,0.701290664412823,NA
"EEF1A1P35",11.1947955249612,1.21511849517887,0.688242004954837,0.0774731255828155,0.160112794176402
"EEF1A1P38",2.50083498097794,0.936028529686392,1.57020644825757,0.551096314145198,0.713350020288072
"EEF1A1P4",25.8632875343099,0.404552610628536,0.460374881036234,0.379538981237795,0.555281037254379
"EEF1A1P46",1.98507335481408,1.25723615758558,1.56570977755039,0.421985364051252,NA
"EEF1A1P5",297.684019732915,0.979910404024853,0.175027452868362,2.16077592358813e-08,1.13880053720422e-07
"EEF1A1P6",128.012033191296,0.777908478773008,0.293997170006972,0.0081456395733298,0.0219509508156749
"EEF1A1P7",1.96583086747689,-0.180200929756877,1.53860250345773,0.906765061761461,NA
"EEF1A1P8",7.3602302848728,1.66279663437238,0.84888274637795,0.0501355082529899,0.11052090425939
"EEF1A1P9",29.2907263632919,1.11564429122122,0.41052914870845,0.00657619878392342,0.0180387415849627
"EEF1A2",17921.5360392426,0.67814435292797,0.0520329444972691,7.94426516785176e-39,1.77604628617179e-37
"EEF1AKMT1",189.880845870989,-0.204216030370826,0.163103812767411,0.210547397266279,0.358502521540285
"EEF1AKMT2",556.085828191251,-0.218315829861427,0.106589904903595,0.0405418889875422,0.091726292584683
"EEF1AKMT3",282.265081814883,1.13836895696398,0.145229376018169,4.56247967340389e-15,3.85956228287484e-14
"EEF1AKMT4",295.779543023348,0.919297852581468,0.142587024419902,1.13878550340437e-10,7.1941340859193e-10
"EEF1B2",16643.6237521855,1.02438328389703,0.0400958385372384,5.7246389849806e-144,7.75340257870547e-142
"EEF1B2P3",7.34851747304373,1.08333354872528,0.847133242364046,0.200959361733731,0.346035096304322
"EEF1B2P6",3.84207715603722,0.228668224079799,1.16907221984841,0.844924801693608,0.916107631570713
"EEF1D",6723.82336210937,0.593336202796933,0.0515412838429921,1.14967464114427e-30,1.98578754817889e-29
"EEF1E1",678.797376734673,-0.6523583688339,0.104349313431057,4.06064401485161e-10,2.47133536595748e-09
"EEF1G",84251.8306575842,1.59787721723675,0.0465084224758804,1.11755416573085e-258,4.93226750592729e-256
"EEF1GP1",40.2365496126803,0.708396977502617,0.365053848092449,0.0523156332810746,0.114653759204083
"EEF2",172613.097745731,1.65164031834114,0.0521427959793624,3.39771079185435e-220,1.01133256802195e-217
"EEF2K",1835.16582331509,0.381808030776262,0.0621495344662589,8.07851507508877e-10,4.79911415391326e-09
"EEF2KMT",650.952521692047,0.120530599774114,0.0961241208040797,0.209876219498364,0.357695764370178
"EEFSEC",1192.57266340517,0.067894208545902,0.0830391218730205,0.413575842766853,0.590578736089808
"EEIG1",1357.80945654205,0.825630419863318,0.0837277759268204,6.1501567897386e-23,7.86765184926181e-22
"EEIG2",1049.8047297573,-0.46143274100172,0.092761959102528,6.54585927259016e-07,3.02129292570795e-06
"EEPD1",508.982402139223,-0.476039883493851,0.122053945139805,9.60967129511263e-05,0.00034768673613045
"EFCAB10",33.4861053680635,-0.62891866908909,0.395226389093088,0.11154497033605,0.216312738686531
"EFCAB10-AS1",102.138114462482,-0.57795171241903,0.237843196573976,0.0151000936566139,0.0382932630693483
"EFCAB11",280.499206510743,-0.218678278668569,0.150409475583219,0.145977826663319,0.269043156953535
"EFCAB12",10.4466632302672,-0.955128593071174,0.702153260830834,0.173739733120456,0.309254550338463
"EFCAB13",16.821745545948,0.313137773312551,0.540272105400981,0.562189310764113,0.722399577176836
"EFCAB13-DT",86.027513766555,0.415268939590419,0.264552979627052,0.116484809083379,0.223857217936662
"EFCAB14",1773.75124678141,0.244093287892573,0.0662592481202023,0.000229680901660695,0.000790344363585221
"EFCAB2",510.011234649214,-0.503882942118286,0.105304926812375,1.70996489852864e-06,7.55335314452735e-06
"EFCAB3",13.1515914858928,0.336678076718612,0.639841828091262,0.598756521416518,0.749278241401509
"EFCAB3P1",11.1258572511593,-6.76181806204023,3.91028553144207,0.083766337245011,0.170965611608818
"EFCAB5",10.8705182996412,-2.18701847200553,0.800640361918918,0.00630301765863599,0.0173544848903694
"EFCAB6",26.3495234597118,-0.77505336776963,0.484642966441309,0.109770516595247,0.213518668982153
"EFCAB6-AS1",11.9484170291395,-0.89969216592936,0.661021989751121,0.173493975414334,0.308881540037288
"EFCAB6-DT",10.9201004813825,-0.36430909094485,0.70522733776475,0.605446654608291,0.754061376181727
"EFCAB7",349.897248089862,0.089790382975214,0.134478101172937,0.504328173101536,0.67498654057582
"EFCC1",1.656481329727,1.52249783291223,1.87463767184031,0.416702245826593,NA
"EFEMP2",722.015795219082,0.498215689686751,0.109496149002765,5.36267989899103e-06,2.26225906483804e-05
"EFHB",5.50253357624441,-1.44639691164868,1.06293670045632,0.173590983806326,0.309011265888339
"EFHC1",844.773932857647,0.316537143148294,0.0901538878033628,0.000446296945884039,0.00147810961582865
"EFHC2",51.1573085178486,1.00375064773205,0.326268080676987,0.00209474517754376,0.0062627057994353
"EFHD1",95.3832372931604,-1.10279635501287,0.241926766478489,5.15474515437513e-06,2.17885017274925e-05
"EFHD2",1163.67615431812,0.414366190634202,0.0905164790563249,4.69895275478076e-06,1.99442534599366e-05
"EFHD2-AS1",14.6468800320064,0.854300746066703,0.623701365626794,0.170772064180375,0.304990113646078
"EFL1",1920.3015066984,-0.415850533229656,0.0635381561458895,5.95373719346566e-11,3.8292403185511e-10
"EFNA1",725.741996269231,1.47285242022139,0.0942530522121756,4.79912423147266e-55,1.64235270156734e-53
"EFNA2",855.959593196147,-0.177796552051772,0.0871677916313534,0.0413797490708852,0.0933975353998352
"EFNA3",954.356756303366,1.78197504139606,0.10097627020719,1.06430145928684e-69,4.94446256893368e-68
"EFNA4",220.390348967834,-1.31446262110457,0.162678075794575,6.4689220305639e-16,5.73377652833707e-15
"EFNA4-EFNA3",3.33111662185015,1.00789260468176,1.57660494737052,0.522640551847172,0.690789254042962
"EFNA5",1671.5348642702,-0.152802639522049,0.0652408823015739,0.0191740256476918,0.0474340149399655
"EFNB1",736.678281358658,0.563354737271242,0.101662641080015,3.00039684424859e-08,1.56233031771919e-07
"EFNB2",1971.61599559641,-0.277544933905697,0.0640271990741453,1.45894449314009e-05,5.83805864239487e-05
"EFNB3",3186.99598567121,0.938585565896702,0.0681759531130214,4.01997191365145e-43,1.01083733836591e-41
"EFR3A",3008.12340585012,-0.66899512679009,0.0717653255553011,1.14186178834773e-20,1.30197675091872e-19
"EFR3B",2872.06830369153,-1.05236179644228,0.059820545408509,2.83789794018635e-69,1.2995440335043e-67
"EFS",3907.07821421603,-0.439179787137291,0.0617213045140226,1.11483681330615e-12,8.06830442380852e-12
"EFTUD2",7968.06665384302,-0.177306342154769,0.0513368114514413,0.000552776567544215,0.00180807239662622
"EGFL7",1022.93384438156,0.846201567289763,0.0924259658404255,5.41303220435989e-20,5.98543405473885e-19
"EGFL8",116.672403250388,0.329508936094132,0.218289920495005,0.131170703059064,0.246491532587426
"EGFLAM",192.169846949825,2.80207215279781,0.191072757555883,1.08099120252207e-48,3.11612756781081e-47
"EGFR",8826.40621922477,0.380260831660771,0.0427612508032185,5.96685947661638e-19,6.28041401654713e-18
"EGFR-AS1",7.97257331161995,-0.610564498848783,0.818611737565337,0.455755866427091,0.632395851517816
"EGLN1",2174.24411875165,0.202097740586678,0.0655939888384103,0.00206278542354698,0.00617292275800277
"EGLN2",1983.23065541409,-0.379994764396439,0.072409923324429,1.53903557870413e-07,7.52986099840755e-07
"EGLN3",1330.85351306954,1.42240588371395,0.0801549257279632,1.86041520003075e-70,8.78651444472088e-69
"EGR1",343.724226275663,0.59370452319145,0.154168241468901,0.000117628318557449,0.000420520768120455
"EGR2",3.65284276415534,0.586023117832506,1.32070495621174,0.657245080523631,0.793779644786219
"EGR3",15.3048727400821,0.153255940004394,0.574751711995688,0.7897408034599,0.883750167736242
"EHBP1",2653.07746851677,0.055155426453417,0.062835266523556,0.380064103093623,0.555809009997176
"EHBP1-AS1",2.24995863932644,-0.538123321098187,1.66617343043171,0.746718285588605,0.856393204894302
"EHBP1L1",2367.56026177733,0.281350910487586,0.0600215855261179,2.76568815922951e-06,1.19668839587486e-05
"EHD1",1903.99873919695,0.130936095174585,0.066366703774716,0.0485048527901166,0.107416491194862
"EHD2",100.355345024343,0.090495995355916,0.22718005412874,0.69037603445164,0.818235287058667
"EHD3",2696.11923774631,0.672368741152736,0.0574896786722425,1.34442778689177e-31,2.38493849541618e-30
"EHD4",947.431443009738,-0.246991425966493,0.091491062628442,0.00694179781737836,0.018972468559604
"EHHADH",671.634493190812,-0.0471528972301566,0.0953480313231238,0.620928701365321,0.766001585424071
"EHMT1",2662.61466429254,-1.59978966950067,0.0636827350174062,2.91461339538903e-139,3.76809463106911e-137
"EHMT2",6073.06426835418,-0.115273109057166,0.0605189848245698,0.0568134943622614,0.122981430717154
"EHMT2-AS1",7.01264070288013,-1.71111543075791,0.90157305214164,0.0577063431211212,0.124697532602943
"EI24",6377.12386441207,-0.0983461676687861,0.0472961912840823,0.0375835762979199,0.0858296356565398
"EID1",3839.87367487698,0.0128734486909947,0.0504922168586394,0.798754711523399,0.889453705101296
"EID2",511.048694491515,-0.314700237722087,0.122191161487801,0.010010261355277,0.0264576840652949
"EID2B",94.0459268554888,0.261724661513166,0.245314543629514,0.28601961838174,0.451806861544941
"EID3",2.78400058244476,-0.485437012259885,1.37648977933208,0.724341102516257,0.841350555504636
"EIF1",20166.7490402819,0.375476746301223,0.0391703872886392,9.18063322483048e-22,1.10538969562187e-20
"EIF1AD",1704.87022528535,0.152946050950182,0.064451480329732,0.017642271637309,0.0440420196383691
"EIF1AX",4167.35495811709,-0.352965470525548,0.0654014885144927,6.78011288189301e-08,3.4238968149674e-07
"EIF1AXP1",324.472027471033,-0.810364998829038,0.156964086290408,2.43359130767952e-07,1.16657435007454e-06
"EIF1AY",3.16601597620394,0.126664547879342,1.47120312760765,0.931390187969701,0.964971719330104
"EIF1B",1356.37967167239,0.100632854938066,0.0754693034162027,0.182391507816441,0.320553231519757
"EIF1B-AS1",218.654662224153,0.0861559479370687,0.165542192917534,0.602752015817093,0.752022522829163
"EIF2A",5561.23760084569,0.748457665825477,0.0569249607855731,1.74399519257544e-39,3.96824790573744e-38
"EIF2AK1",14081.6383452078,-0.0138450002894657,0.0432962060719154,0.749139670994028,0.857873452261025
"EIF2AK1P1",2.81780424671407,0.473381265181424,1.33284115600621,0.722464445839521,0.840009306168244
"EIF2AK2",5797.75117399901,-0.256153511010987,0.0589621069557734,1.39672664453457e-05,5.60573983173346e-05
"EIF2AK3",1285.25859067885,-0.593659750340355,0.0791440993090941,6.33336367258688e-14,4.98681769581294e-13
"EIF2AK3-DT",76.870715393603,0.381053679380845,0.25858436223321,0.140585400745532,0.261097372726121
"EIF2AK4",3950.57389951172,0.550381175432004,0.0503032345611899,7.31692388298046e-28,1.15260687727098e-26
"EIF2B1",3238.55223562648,0.109882672294201,0.0573448774881169,0.0553431535118898,0.12034724802793
"EIF2B2",1825.89390314154,0.056231358938979,0.066409600230737,0.397142626519249,0.574023257454403
"EIF2B3",1011.60589068508,-0.374407410754537,0.0808661705744383,3.65730356431501e-06,1.56606986683398e-05
"EIF2B4",1854.22831883247,-0.105400108956423,0.0676729398843606,0.119353555581014,0.228425730125466
"EIF2B5",3226.62187674267,-0.0932244543023631,0.0589537458493491,0.113805986272817,0.219781639880164
"EIF2B5-DT",51.0374187281475,0.633089680554641,0.314292615344971,0.0439746857281341,0.0986818624764422
"EIF2D",1375.9822814803,0.542547222539908,0.0707481254718248,1.73727745872483e-14,1.41671960460141e-13
"EIF2S1",5225.72680159571,-0.141434670978041,0.0560593737812083,0.0116376871612666,0.0303300260592651
"EIF2S2",4365.8482353193,-0.15173741274895,0.0507999513246957,0.00281766765267027,0.00825153375735655
"EIF2S3",13062.5167586992,0.553038690781564,0.0430284728244974,8.28942298410401e-38,1.79672014857828e-36
"EIF2S3B",7.35026117431707,-0.987508252603858,0.863830535312306,0.252966525916818,0.412290661557284
"EIF3A",21571.6686353366,0.159807287947883,0.0394834191227007,5.17779477393074e-05,0.000194142655079946
"EIF3B",12298.9499075551,-0.141283655031875,0.0544841374880616,0.00951108556609425,0.0252635434596742
"EIF3C",47890.0578451828,0.696403740526593,0.0482630341181194,3.38301671488727e-47,9.44367086888597e-46
"EIF3CL",1479.2190082173,-0.131529875239798,0.0783908240371636,0.0933718243742435,0.187446628525754
"EIF3D",8291.32380680342,0.975417393037483,0.0468408558582801,2.61946667165043e-96,1.93795109424589e-94
"EIF3E",10408.4056262786,1.10039001312859,0.0673132843414379,4.54733991068067e-60,1.71939153668543e-58
"EIF3EP1",72.1791681938392,0.164129411981288,0.267528523994166,0.539544145833785,0.703865612325615
"EIF3F",12616.5983539315,0.912775942033694,0.0449199118027873,8.54470926812203e-92,5.8956190793905e-90
"EIF3FP3",9.7677397855367,-0.138108134413635,0.70515205371314,0.844723017217323,0.915979953111156
"EIF3G",7743.61998847771,0.722122190520751,0.0526580604072888,8.43825934547019e-43,2.10940002661471e-41
"EIF3H",11875.1877316051,0.964481505651695,0.0474182961922458,5.70931877685243e-92,3.94992275810455e-90
"EIF3I",14330.4031107292,0.51312757548734,0.0492110688817997,1.86539658877763e-25,2.67959718740346e-24
"EIF3J",2489.01328116053,-0.0134715651419187,0.0881033146648449,0.878472048796922,0.936027618427556
"EIF3J-DT",343.829459501832,0.886909500317736,0.12648851867476,2.35307204240096e-12,1.66806807370201e-11
"EIF3K",6065.51226661303,0.990293029433686,0.0493724573792413,1.73244374448234e-89,1.1459197666992e-87
"EIF3L",21977.4205929314,0.935754612929846,0.0469175885085632,1.66832530446906e-88,1.08115926946326e-86
"EIF3M",6480.50871056394,0.646047012402262,0.0508125202407625,4.92328157595811e-37,1.04067846227395e-35
"EIF4A1",45380.5882790703,0.0474442934997035,0.0485693139455757,0.328649951328453,0.500268673940276
"EIF4A1P10",5.86946204675261,-0.36972971584633,0.983543901754175,0.706979476373945,0.829806989601552
"EIF4A1P2",3.46320615414388,-1.601957600877,1.28735348164327,0.213359547186393,0.362149571571997
"EIF4A1P4",7.15462853784679,0.541938557308237,0.870842588325947,0.533734645108152,0.699316140936606
"EIF4A2",9277.3320334818,0.760743969697716,0.0499545048896957,2.27955896599681e-52,7.25773015069482e-51
"EIF4A2P2",3.09589781415572,-0.423453866402409,1.25093111032461,0.734978184054674,0.848891014548191
"EIF4A2P3",2.11868008767926,-0.16437176130681,1.7059399485709,0.92324053111629,NA
"EIF4A3",4308.04623813722,-0.000192383409068986,0.055577895373262,0.997238120582289,0.99868217251945
"EIF4B",37414.803338216,1.44954968955252,0.0427630763740173,7.31893775544226e-252,2.97381220101287e-249
"EIF4BP3",72.3372315632093,1.29825554781868,0.290741235932101,7.99454501266161e-06,3.30818563262386e-05
"EIF4BP6",213.895567816361,1.539207127824,0.163759402607388,5.49802885002202e-21,6.40594185265652e-20
"EIF4BP7",111.838643888631,1.09957629571077,0.258019753582007,2.0297091035268e-05,8.00069196675071e-05
"EIF4E",3551.82371201993,-0.237901851538852,0.0549177504104118,1.47783474253483e-05,5.90995371651406e-05
"EIF4E2",4836.15363676526,-0.103362607045682,0.0474680270147635,0.0294417459165687,0.0693585323000483
"EIF4E3",583.420038256964,0.345902870101622,0.116988492534288,0.00310924689050324,0.00904437521626158
"EIF4EBP1",3772.94853824555,0.427896689065088,0.0647719307365926,3.94295307868675e-11,2.56889063141317e-10
"EIF4EBP2",21782.5571138518,0.111882294943601,0.0380556428102712,0.00328248292351687,0.00949878407714963
"EIF4EBP3",1.56444383570474,-1.56102910135129,2.0798025516504,0.452913883935263,NA
"EIF4ENIF1",1950.38614397495,0.0688775430333171,0.0641291144071893,0.282802594731014,0.4477197612669
"EIF4EP2",6.64405414295327,6.35587490863987,1.42962594412391,8.75528820571817e-06,3.60666024283833e-05
"EIF4G1",26328.6860006614,-0.365547569152753,0.0509656418218472,7.36773432330402e-13,5.40244237204057e-12
"EIF4G2",52282.2590900111,-0.424055773850738,0.0382842460512468,1.63109962478918e-28,2.62102248558403e-27
"EIF4G3",6183.42605367172,-0.245071467919924,0.0480241284636832,3.34151318796205e-07,1.58019683328011e-06
"EIF4H",22728.8467194603,-0.0325202862079014,0.0392612604439905,0.407497966765203,0.584125190812401
"EIF5",9247.61507145853,-0.259158945707334,0.0567695687803091,4.99248443732038e-06,2.11375482346224e-05
"EIF5-DT",6.78434746044117,0.526010480879096,0.831996525130508,0.52723870303493,0.694109047535905
"EIF5A",25070.2267618678,-0.031227168630383,0.0503915307597488,0.535461365699274,0.700646119673364
"EIF5A2",241.33437303319,-0.335858653581446,0.158400094770195,0.0339791933607399,0.078686393309953
"EIF5AL1",205.371998630847,0.0898102185078598,0.167992295612954,0.59292015455174,0.745148830448381
"EIF5B",5753.79018626011,-0.0144653865077903,0.0533775841559537,0.786390150406842,0.881542153278491
"EIF6",4110.18966218269,0.165754810863052,0.0687245445220935,0.0158708482927317,0.0400455371707587
"EIPR1",2300.64955757883,-0.0280555946184741,0.0669474282238928,0.675165674897148,0.807008355716155
"EIPR1-IT1",27.4376204807766,-2.34818287855132,0.562614117742316,2.99691549182112e-05,0.000115813772282061
"ELAC1",313.594841836042,-0.0617867684277251,0.138459890754565,0.655421665611208,0.792474790813646
"ELAC2",3506.85538758702,-0.163464792240578,0.0591082424077845,0.00568328106720078,0.0157753880674697
"ELAPOR1",2011.27769863766,6.30310530176901,0.134425166391599,0,0
"ELAPOR2",3210.94287858682,0.211997215929142,0.0592918157599018,0.000349574305527752,0.00117171704503069
"ELAVL1",7227.10072294375,-0.434231326881278,0.0445526543768147,1.90985120503309e-22,2.37668308927744e-21
"ELAVL2",504.346546671208,-1.68751949734142,0.111089517584178,4.07994308785807e-52,1.28936275509865e-50
"ELAVL3",8300.32141909591,-3.70385940111193,0.0556564445775149,0,0
"ELAVL4",8768.9647595601,-1.21569975723828,0.0441412522059275,5.65270274848402e-167,1.02622613443755e-164
"ELDR",4.8416178874018,0.310973128129284,1.06316827431172,0.769906942789906,0.871229296739136
"ELF1",840.839052538967,-0.0673974232102661,0.0866115470627829,0.436476179998019,0.613088084700905
"ELF2",1878.18501285806,0.305058761969762,0.0656753710063816,3.40160147473547e-06,1.4607313294796e-05
"ELF2P1",4.63956948714109,-3.00151373583931,1.32741552564838,0.0237486587599045,0.0574809159357069
"ELF3",2.44826334207221,-0.625986680379262,1.48149249564433,0.672632466611186,0.805219466007534
"ELF3-AS1",12.6657888671265,0.0392533527256282,0.734179785897636,0.957360949543153,0.978057465529066
"ELF4",454.698810271406,0.21808719925431,0.120124358390576,0.0694452825761428,0.146165132657795
"ELFN1",729.167824610638,8.57382334106378,0.416722451245301,4.6524833333539e-94,3.30817412131092e-92
"ELFN2",43.7141055646178,0.0474206666681193,0.33784284429415,0.888373116420074,0.941560741724125
"ELK1",1596.65173832406,-0.464276043212586,0.070556753390373,4.69883297555729e-11,3.04431097211631e-10
